"lon","lat"
-90.5208333333333,20.4791666666667
-90.4791666666667,20.4791666666667
-90.4375,20.4791666666667
-89.7291666666667,20.4791666666667
-90.5208333333333,20.4375
-90.4791666666667,20.4375
-90.4375,20.4375
-90.4791666666667,20.3958333333333
-90.4375,20.3958333333333
-90.4791666666667,20.3541666666667
-90.4375,20.3541666666667
-90.4791666666667,20.3125
-90.4791666666667,20.2708333333333
-90.1041666666667,20.2708333333333
-90.4791666666667,20.2291666666667
-90.1458333333333,20.2291666666667
-90.4791666666667,20.1875
-90.4791666666667,20.1458333333333
-89.9375,20.1458333333333
-90.4791666666667,20.1041666666667
-90.2291666666667,20.1041666666667
-90.4791666666667,20.0625
-90.4791666666667,20.0208333333333
-90.4375,20.0208333333333
-87.6041666666667,20.0208333333333
-87.5625,20.0208333333333
-87.5208333333333,20.0208333333333
-90.4791666666667,19.9791666666667
-90.4375,19.9791666666667
-87.6458333333333,19.9791666666667
-87.6041666666667,19.9791666666667
-87.5625,19.9791666666667
-90.4375,19.9375
-87.6041666666667,19.9375
-90.5208333333333,19.8541666666667
-87.7708333333333,19.6875
-87.7291666666667,19.6875
-87.8125,19.6458333333333
-87.7708333333333,19.6458333333333
-87.8541666666667,19.6041666666667
-87.8125,19.6041666666667
-87.7708333333333,19.6041666666667
-87.8541666666667,19.5625
-87.8125,19.5625
-87.7708333333333,19.5625
-87.7291666666667,19.5625
-87.5208333333333,19.5625
-89.9791666666667,19.5208333333333
-87.8541666666667,19.5208333333333
-87.8125,19.5208333333333
-87.7708333333333,19.5208333333333
-87.7291666666667,19.5208333333333
-87.6875,19.5208333333333
-87.4791666666667,19.5208333333333
-87.8958333333333,19.4791666666667
-87.7708333333333,19.4791666666667
-87.6875,19.4791666666667
-87.6458333333333,19.4791666666667
-87.7708333333333,19.4375
-87.7291666666667,19.4375
-87.6458333333333,19.4375
-87.8541666666667,19.3958333333333
-87.8125,19.3958333333333
-87.7708333333333,19.3958333333333
-87.7291666666667,19.3958333333333
-87.6875,19.3958333333333
-87.9375,19.3541666666667
-87.8958333333333,19.3541666666667
-87.8541666666667,19.3541666666667
-87.8125,19.3541666666667
-87.7708333333333,19.3541666666667
-87.7291666666667,19.3541666666667
-87.6875,19.3541666666667
-87.8958333333333,19.3125
-87.8541666666667,19.3125
-87.7708333333333,19.3125
-87.7291666666667,19.3125
-87.6875,19.3125
-87.6458333333333,19.3125
-87.7708333333333,19.2708333333333
-87.7291666666667,19.2708333333333
-87.6875,19.2708333333333
-89.7708333333333,19.2291666666667
-89.7291666666667,19.2291666666667
-87.8125,19.2291666666667
-87.7708333333333,19.2291666666667
-87.7291666666667,19.2291666666667
-89.7708333333333,19.1875
-89.1875,19.1875
-87.8125,19.1875
-87.7708333333333,19.1875
-87.7291666666667,19.1875
-87.8541666666667,19.1458333333333
-87.8125,19.1458333333333
-87.7708333333333,19.1458333333333
-87.8541666666667,19.1041666666667
-87.8125,19.1041666666667
-87.7708333333333,19.1041666666667
-87.8541666666667,19.0625
-87.8125,19.0625
-87.7708333333333,19.0625
-87.8958333333333,19.0208333333333
-87.8541666666667,19.0208333333333
-87.8125,19.0208333333333
-91.1041666666667,18.9791666666667
-91.0625,18.9791666666667
-91.0208333333333,18.9791666666667
-87.9791666666667,18.9791666666667
-87.9375,18.9791666666667
-91.1041666666667,18.9375
-87.9375,18.9375
-91.3541666666667,18.8541666666667
-91.1875,18.8541666666667
-88.1875,18.8541666666667
-88.0625,18.8541666666667
-88.0208333333333,18.8541666666667
-87.9375,18.8541666666667
-91.3541666666667,18.8125
-87.9791666666667,18.8125
-87.9375,18.8125
-88.0208333333333,18.7708333333333
-87.9791666666667,18.7708333333333
-87.9375,18.7708333333333
-87.8958333333333,18.7708333333333
-87.9375,18.7291666666667
-92.1875,18.6875
-92.0208333333333,18.6875
-91.9791666666667,18.6875
-88.1875,18.6875
-92.1458333333333,18.6458333333333
-92.0625,18.6458333333333
-92.4375,18.5625
-92.3958333333333,18.5625
-91.3541666666667,18.5625
-92.5625,18.5208333333333
-89.3541666666667,18.5208333333333
-92.6041666666667,18.4791666666667
-92.5625,18.4791666666667
-92.5208333333333,18.4791666666667
-92.4791666666667,18.4791666666667
-91.9375,18.4791666666667
-92.6041666666667,18.4375
-92.5625,18.4375
-92.5208333333333,18.4375
-92.4791666666667,18.4375
-91.9375,18.4375
-91.8958333333333,18.4375
-92.5208333333333,18.3958333333333
-92.4791666666667,18.3958333333333
-91.9791666666667,18.3958333333333
-91.9375,18.3958333333333
-91.9791666666667,18.3541666666667
-91.9375,18.3541666666667
-91.8125,18.3541666666667
-88.1041666666667,18.3541666666667
-92.6041666666667,18.2291666666667
-92.3958333333333,18.1875
-92.4791666666667,18.1041666666667
-92.6458333333333,17.9791666666667
-91.7708333333333,17.8125
-93.0625,17.1458333333333
-93.0208333333333,17.1458333333333
-92.9791666666667,17.1458333333333
-93.1875,17.1041666666667
-93.1458333333333,17.1041666666667
-93.1041666666667,17.1041666666667
-93.0625,17.1041666666667
-93.0208333333333,17.1041666666667
-92.9375,17.1041666666667
-93.2708333333333,17.0625
-93.2291666666667,17.0625
-93.1458333333333,17.0625
-93.1041666666667,17.0625
-93.0625,17.0625
-93.0208333333333,17.0625
-92.9791666666667,17.0625
-92.9375,17.0625
-93.2708333333333,17.0208333333333
-93.2291666666667,17.0208333333333
-93.1875,17.0208333333333
-93.1041666666667,17.0208333333333
-93.0208333333333,17.0208333333333
-92.9791666666667,17.0208333333333
-93.3125,16.9791666666667
-93.2291666666667,16.9791666666667
-93.1875,16.9791666666667
-93.1458333333333,16.9791666666667
-93.1041666666667,16.9791666666667
-93.0625,16.9791666666667
-93.3541666666667,16.9375
-93.3125,16.9375
-93.2708333333333,16.9375
-93.2291666666667,16.9375
-93.1875,16.9375
-93.1458333333333,16.9375
-92.9791666666667,16.9375
-93.8541666666667,16.8958333333333
-93.2291666666667,16.8958333333333
-93.1875,16.8958333333333
-93.1458333333333,16.8958333333333
-93.1041666666667,16.8958333333333
-93.0625,16.8958333333333
-93.0208333333333,16.8958333333333
-92.9791666666667,16.8958333333333
-92.9375,16.8958333333333
-92.8125,16.8958333333333
-93.2291666666667,16.8541666666667
-93.1458333333333,16.8541666666667
-93.1041666666667,16.8541666666667
-93.0625,16.8541666666667
-93.0208333333333,16.8541666666667
-92.9791666666667,16.8541666666667
-92.9375,16.8541666666667
-92.8541666666667,16.8541666666667
-92.8125,16.8541666666667
-93.5208333333333,16.8125
-93.2708333333333,16.8125
-93.2291666666667,16.8125
-93.1875,16.8125
-93.1458333333333,16.8125
-93.1041666666667,16.8125
-93.0625,16.8125
-92.9791666666667,16.8125
-92.9375,16.8125
-92.8958333333333,16.8125
-92.8541666666667,16.8125
-92.8125,16.8125
-92.7708333333333,16.8125
-92.7291666666667,16.8125
-94.1041666666667,16.7708333333333
-93.6875,16.7708333333333
-93.6458333333333,16.7708333333333
-93.5208333333333,16.7708333333333
-93.4791666666667,16.7708333333333
-93.2708333333333,16.7708333333333
-93.1875,16.7708333333333
-93.1458333333333,16.7708333333333
-93.0625,16.7708333333333
-92.8541666666667,16.7708333333333
-92.8125,16.7708333333333
-92.7708333333333,16.7708333333333
-94.1875,16.7291666666667
-94.1041666666667,16.7291666666667
-93.9791666666667,16.7291666666667
-93.7291666666667,16.7291666666667
-93.6458333333333,16.7291666666667
-93.6041666666667,16.7291666666667
-93.2291666666667,16.7291666666667
-93.1041666666667,16.7291666666667
-93.0625,16.7291666666667
-92.8541666666667,16.7291666666667
-92.8125,16.7291666666667
-92.7708333333333,16.7291666666667
-92.7291666666667,16.7291666666667
-92.6041666666667,16.7291666666667
-92.4375,16.7291666666667
-94.1875,16.6875
-94.1458333333333,16.6875
-94.0208333333333,16.6875
-93.9791666666667,16.6875
-93.9375,16.6875
-93.4791666666667,16.6875
-93.2708333333333,16.6875
-93.2291666666667,16.6875
-93.1041666666667,16.6875
-92.8541666666667,16.6875
-92.8125,16.6875
-92.7708333333333,16.6875
-92.7291666666667,16.6875
-92.6875,16.6875
-94.0625,16.6458333333333
-94.0208333333333,16.6458333333333
-93.9791666666667,16.6458333333333
-93.9375,16.6458333333333
-93.8958333333333,16.6458333333333
-93.7291666666667,16.6458333333333
-93.4375,16.6458333333333
-93.3958333333333,16.6458333333333
-92.8125,16.6458333333333
-92.6875,16.6458333333333
-92.6458333333333,16.6458333333333
-92.6041666666667,16.6458333333333
-94.0208333333333,16.6041666666667
-93.9375,16.6041666666667
-93.7291666666667,16.6041666666667
-93.6875,16.6041666666667
-93.4375,16.6041666666667
-93.3958333333333,16.6041666666667
-93.2708333333333,16.6041666666667
-93.2291666666667,16.6041666666667
-92.6458333333333,16.6041666666667
-92.6041666666667,16.6041666666667
-92.5625,16.6041666666667
-93.7708333333333,16.5625
-93.5625,16.5625
-93.4375,16.5625
-93.3958333333333,16.5625
-93.3541666666667,16.5625
-93.2708333333333,16.5625
-93.2291666666667,16.5625
-93.1875,16.5625
-93.1458333333333,16.5625
-93.1041666666667,16.5625
-93.0625,16.5625
-92.6041666666667,16.5625
-94.1458333333333,16.5208333333333
-94.1041666666667,16.5208333333333
-93.6041666666667,16.5208333333333
-93.5625,16.5208333333333
-93.4375,16.5208333333333
-93.3541666666667,16.5208333333333
-93.2708333333333,16.5208333333333
-93.2291666666667,16.5208333333333
-93.1875,16.5208333333333
-93.1458333333333,16.5208333333333
-93.1041666666667,16.5208333333333
-93.0625,16.5208333333333
-92.9375,16.5208333333333
-92.5208333333333,16.5208333333333
-92.4791666666667,16.5208333333333
-92.3125,16.5208333333333
-92.1041666666667,16.5208333333333
-94.1875,16.4791666666667
-94.1458333333333,16.4791666666667
-94.1041666666667,16.4791666666667
-94.0625,16.4791666666667
-94.0208333333333,16.4791666666667
-93.5625,16.4791666666667
-93.5208333333333,16.4791666666667
-93.2708333333333,16.4791666666667
-93.1875,16.4791666666667
-93.1458333333333,16.4791666666667
-92.4791666666667,16.4791666666667
-92.4375,16.4791666666667
-92.3958333333333,16.4791666666667
-92.2708333333333,16.4791666666667
-92.1041666666667,16.4791666666667
-91.9791666666667,16.4791666666667
-91.9375,16.4791666666667
-94.1875,16.4375
-94.1041666666667,16.4375
-94.0625,16.4375
-94.0208333333333,16.4375
-93.9791666666667,16.4375
-93.9375,16.4375
-93.6041666666667,16.4375
-93.5625,16.4375
-93.5208333333333,16.4375
-92.4791666666667,16.4375
-92.4375,16.4375
-92.3958333333333,16.4375
-94.0208333333333,16.3958333333333
-93.9791666666667,16.3958333333333
-93.9375,16.3958333333333
-93.6458333333333,16.3958333333333
-93.6041666666667,16.3958333333333
-93.5625,16.3958333333333
-93.5208333333333,16.3958333333333
-93.1875,16.3958333333333
-92.4375,16.3958333333333
-92.3958333333333,16.3958333333333
-92.3541666666667,16.3958333333333
-92.3125,16.3958333333333
-92.2291666666667,16.3958333333333
-92.0208333333333,16.3958333333333
-91.9791666666667,16.3958333333333
-91.8541666666667,16.3958333333333
-93.9791666666667,16.3541666666667
-93.6458333333333,16.3541666666667
-93.6041666666667,16.3541666666667
-93.5625,16.3541666666667
-93.5208333333333,16.3541666666667
-92.4375,16.3541666666667
-92.3958333333333,16.3541666666667
-92.3541666666667,16.3541666666667
-92.3125,16.3541666666667
-92.1041666666667,16.3541666666667
-92.0208333333333,16.3541666666667
-91.9791666666667,16.3541666666667
-93.8541666666667,16.3125
-93.6875,16.3125
-93.6458333333333,16.3125
-93.1041666666667,16.3125
-93.0625,16.3125
-92.3541666666667,16.3125
-92.3125,16.3125
-92.1875,16.3125
-92.1458333333333,16.3125
-92.1041666666667,16.3125
-92.0625,16.3125
-91.9375,16.3125
-91.8958333333333,16.3125
-94.0625,16.2708333333333
-93.7291666666667,16.2708333333333
-93.6875,16.2708333333333
-93.6458333333333,16.2708333333333
-93.1041666666667,16.2708333333333
-93.0625,16.2708333333333
-92.3541666666667,16.2708333333333
-92.3125,16.2708333333333
-92.1875,16.2708333333333
-92.1041666666667,16.2708333333333
-92.0625,16.2708333333333
-92.0208333333333,16.2708333333333
-91.9375,16.2708333333333
-94.1458333333333,16.2291666666667
-93.5208333333333,16.2291666666667
-93.4791666666667,16.2291666666667
-93.1458333333333,16.2291666666667
-93.1041666666667,16.2291666666667
-93.0625,16.2291666666667
-92.0208333333333,16.2291666666667
-93.5625,16.1875
-93.5208333333333,16.1875
-93.4791666666667,16.1875
-93.1041666666667,16.1875
-92.0625,16.1875
-91.8541666666667,16.1875
-94.0625,16.1458333333333
-93.5625,16.1458333333333
-93.3958333333333,16.1458333333333
-92.0208333333333,16.1458333333333
-91.9791666666667,16.1458333333333
-91.9375,16.1458333333333
-91.8958333333333,16.1458333333333
-91.8541666666667,16.1458333333333
-94.0625,16.1041666666667
-92.2291666666667,16.1041666666667
-94.0625,16.0625
-93.4375,16.0625
-93.3958333333333,16.0625
-92.9375,16.0625
-92.8958333333333,16.0625
-92.5625,16.0625
-92.2291666666667,16.0625
-92.1875,16.0625
-93.1458333333333,16.0208333333333
-93.1041666666667,16.0208333333333
-93.0625,16.0208333333333
-92.9375,16.0208333333333
-92.8958333333333,16.0208333333333
-92.6875,16.0208333333333
-92.6458333333333,16.0208333333333
-92.5208333333333,16.0208333333333
-93.2708333333333,15.9791666666667
-93.2291666666667,15.9791666666667
-93.1875,15.9791666666667
-93.1458333333333,15.9791666666667
-93.0625,15.9791666666667
-92.7708333333333,15.9791666666667
-92.7291666666667,15.9791666666667
-91.7291666666667,15.9791666666667
-93.7291666666667,15.9375
-93.6875,15.9375
-93.2708333333333,15.9375
-93.2291666666667,15.9375
-93.1875,15.9375
-93.1458333333333,15.9375
-92.8541666666667,15.9375
-92.7708333333333,15.9375
-92.7291666666667,15.9375
-92.5625,15.9375
-92.5208333333333,15.9375
-92.4791666666667,15.9375
-92.1041666666667,15.9375
-91.7291666666667,15.9375
-91.6041666666667,15.9375
-91.5625,15.9375
-91.5208333333333,15.9375
-91.4791666666667,15.9375
-93.7291666666667,15.8958333333333
-93.6875,15.8958333333333
-93.2708333333333,15.8958333333333
-93.2291666666667,15.8958333333333
-92.6458333333333,15.8958333333333
-92.5625,15.8958333333333
-92.5208333333333,15.8958333333333
-92.4791666666667,15.8958333333333
-92.4375,15.8958333333333
-92.3125,15.8958333333333
-92.2291666666667,15.8958333333333
-92.1041666666667,15.8958333333333
-91.9791666666667,15.8958333333333
-93.6041666666667,15.8541666666667
-92.4791666666667,15.8541666666667
-92.4375,15.8541666666667
-92.3958333333333,15.8541666666667
-92.2708333333333,15.8541666666667
-92.2291666666667,15.8541666666667
-92.1041666666667,15.8541666666667
-93.3541666666667,15.8125
-92.6458333333333,15.8125
-92.4791666666667,15.8125
-92.4375,15.8125
-92.3958333333333,15.8125
-92.2291666666667,15.8125
-92.1875,15.8125
-92.1458333333333,15.8125
-92.1041666666667,15.8125
-92.0625,15.8125
-92.0208333333333,15.8125
-92.4791666666667,15.7708333333333
-92.4375,15.7708333333333
-92.0625,15.7708333333333
-93.3958333333333,15.7291666666667
-92.3541666666667,15.7291666666667
-92.3541666666667,15.6875
-92.2708333333333,15.6875
-92.2291666666667,15.6875
-92.1875,15.6875
-92.0625,15.6875
-92.5625,15.6458333333333
-92.3541666666667,15.6458333333333
-92.1041666666667,15.6458333333333
-91.9375,15.6458333333333
-92.1458333333333,15.6041666666667
-92.1041666666667,15.6041666666667
-92.3541666666667,15.5625
-91.9375,15.5625
-92.1041666666667,15.5208333333333
-91.9791666666667,15.5208333333333
-91.9375,15.5208333333333
-91.8958333333333,15.5208333333333
-92.3125,15.4791666666667
-92.2708333333333,15.4791666666667
-92.2291666666667,15.4791666666667
-92.1041666666667,15.4791666666667
-92.0625,15.4791666666667
-92.0208333333333,15.4791666666667
-91.9791666666667,15.4791666666667
-91.9375,15.4791666666667
-92.4375,15.4375
-92.3541666666667,15.4375
-92.3125,15.4375
-92.2708333333333,15.4375
-92.2291666666667,15.4375
-92.1875,15.4375
-92.1458333333333,15.4375
-92.1041666666667,15.4375
-92.0625,15.4375
-92.0208333333333,15.4375
-91.9791666666667,15.4375
-91.9375,15.4375
-92.3125,15.3958333333333
-92.2708333333333,15.3958333333333
-92.2291666666667,15.3958333333333
-92.1875,15.3958333333333
-92.1041666666667,15.3958333333333
-92.0625,15.3958333333333
-92.0208333333333,15.3958333333333
-91.9791666666667,15.3958333333333
-92.2708333333333,15.3541666666667
-92.2291666666667,15.3541666666667
-92.1041666666667,15.3541666666667
-92.0625,15.3541666666667
-92.0208333333333,15.3541666666667
-92.1041666666667,15.3125
-92.0625,15.3125
-92.0208333333333,15.3125
-92.1458333333333,15.2708333333333
-92.1041666666667,15.2708333333333
-92.0625,15.2708333333333
